practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,1,,,Verdadero,Falso,f,A,congruent_left,Jimena duerme bien en la cama en su cuarto,0,0,0,0,f,0,205,La cama de Jimena es cómoda.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,34,,,,,,,,,,,,,,,,,,0.6017732010222971,0.5920924249803647,0.6017732010222971,0.3832019949913956,0.352082887024153,0.9849751960136928,0.5017186690238304,0.47048365301452577,1.4866938650375232,0.45109809696441516,0.420079778006766,1.9377919620019384,0.4020403799950145,0.3721447290154174,2.339832341996953,0.35057323100045323,0.3168278799857944,2.690405572997406,0.3353745720232837,0.32241429801797494,3.02578014502069,0.33344089501770213,0.30561902199406177,3.359221040038392,0.3511563159991056,0.32130768802016973,3.7103773560374975,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5392698749783449,f,1,1.792744965001475,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_right,Después de que llegué el maratón empezó inmediatamente,0,1,1,0,j,0,121,Llegué para ver el inicio de la carrera.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,20,,,,,,,,,,,,,,,,,,0.467394606966991,0.4579995340318419,0.467394606966991,0.4010798200033605,0.37220479000825435,0.8684744269703515,0.351287527999375,0.3225779180065729,1.2197619549697265,0.3506759370211512,0.31872559199109674,1.5704378919908777,0.4498970980057493,0.42019642802188173,2.020334989996627,0.35122626199154183,0.32183860801160336,2.371561251988169,0.6007211990072392,0.5719092980143614,2.972282450995408,0.45150167599786073,0.4205162650323473,3.4237841269932687,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.47145570401335135,f,1,9.709837358037475,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Mientras el padre leía la biblia antigua se partió en dos ,1,1,1,0,j,1,7,La biblia se quedó intacta.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,6,,,,,,,,,,,,,,,,,,0.5347107270499691,0.5147474950063042,0.5347107270499691,0.4520196319790557,0.41867447196273133,0.9867303590290248,0.3672379520139657,0.33898181695258245,1.3539683110429905,0.3673519349540584,0.3384610349894501,1.721320245997049,0.351818640017882,0.3188002949464135,2.073138886014931,0.5004172979970463,0.4715436370461248,2.573556184011977,0.38391338498331606,0.35022155300248414,2.9574695689952932,0.5184493020060472,0.4890304639702663,3.4759188710013404,0.4339421550394036,0.40374286100268364,3.909861026040744,0.5691807830007747,0.5399316280381754,4.479041809041519,0.4349892019527033,0.40568900998914614,4.914031010994222,,,,,,,,,,,,,,,,,j,1,0.47507919801864773,j,1,3.2628602770273574,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,Justo después de bajarme el autobús falló de repente ,0,0,0,0,f,0,213,Deben mandar el autobús al mecánico.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,42,,,,,,,,,,,,,,,,,,0.6030813119723462,0.5920336630078964,0.6030813119723462,0.40075253800023347,0.3683356220135465,1.0038338499725796,0.4006080499966629,0.3717103369999677,1.4044418999692425,0.6353912950144149,0.6035096520208754,2.0398331949836574,0.5682928769965656,0.5388026500004344,2.608126071980223,0.4498052200069651,0.41732208197936416,3.057931291987188,0.6351266350247897,0.6020561250043102,3.693057927011978,0.6014749640016817,0.5722199869924225,4.2945328910136595,0.36759024200728163,0.3382893970119767,4.662123133020941,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5559403699589893,f,1,4.061706239008345,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,Antes de que bebieran el vino se volvió vinagre ,1,1,0,0,f,0,5,No tomaron vino porque se había echado a perder.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,4,,,,,,,,,,,,,,,,,,0.4673854499706067,0.4555583330220543,0.4673854499706067,0.41656445304397494,0.3874294520355761,0.8839499030145817,0.3677901799674146,0.33887163299368694,1.2517400829819962,0.36900917399907485,0.33964344998821616,1.620749256981071,1.286343518004287,1.2583087949897163,2.907092774985358,0.3827197200153023,0.3531295240391046,3.2898124950006604,0.4694155270117335,0.44153853005263954,3.759228022012394,0.43423342995811254,0.4069128669798374,4.1934614519705065,0.6679710000171326,0.6362168460036628,4.861432451987639,,,,,,,,,,,,,,,,,,,,,,,f,1,0.6215365320094861,j,0,8.523721439996734,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_right,Jaime metió el chaleco que su pareja dejó en el clóset cuando regresaron,0,1,1,0,j,0,133,La pareja de Jaime no colgó su chaleco cuando volvió. ,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,26,,,,,,,,,,,,,,,,,,0.6350740329944529,0.6258728289976716,0.6350740329944529,0.4181413479964249,0.38809561799280345,1.0532153809908777,0.3506217719987035,0.3215064980322495,1.4038371529895812,0.4008389789960347,0.3705066699767485,1.804676131985616,0.45180060097482055,0.4228232209570706,2.2564767329604365,0.4514368550153449,0.4183359880116768,2.7079135879757814,0.33418290002737194,0.30685619299765676,3.0420964880031534,0.33427930501056835,0.3030834990204312,3.3763757930137217,0.31751004996476695,0.28904748003697023,3.6938858429784887,0.3995098670129664,0.36956447397824377,4.093395709991455,0.3853043830022216,0.3556836969801225,4.478700092993677,0.418540048005525,0.3885846280027181,4.897240140999202,0.41629244398791343,0.3868736080476083,5.313532584987115,,,,,,,,,,,j,1,0.45420928596286103,f,1,4.811691965034697,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,305,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.3899956480017863,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_left,Mis hijas están saltando la cuerda en el jardín,0,0,0,1,f,0,226,A mis hijas no les gusta jugar en el jardín.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,55,,,,,,,,,,,,,,,,,,0.5511153200059198,0.5431316770263948,0.5511153200059198,0.41700920002767816,0.3862700210302137,0.968124520033598,0.40201486297883093,0.37175750598544255,1.3701393830124289,0.36649482999928296,0.33799948799423873,1.7366342130117118,0.3840947730350308,0.3556750100106001,2.1207289860467426,0.6523162589874119,0.6234159200103022,2.7730452450341545,0.46751161600695923,0.43655931897228584,3.2405568610411137,0.41862546297488734,0.3892019059858285,3.659182324016001,0.36790194403147325,0.3395016350550577,4.027084268047474,,,,,,,,,,,,,,,,,,,,,,,f,1,0.3551416280097328,j,1,2.707839487993624,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_right,El mecánico arregló el carro rápido,0,0,1,0,j,0,227,El mécanico trabaja de una manera eficiente.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,56,,,,,,,,,,,,,,,,,,0.5333614950068295,0.5183865769649856,0.5333614950068295,0.3682994400151074,0.34057947201654315,0.9016609350219369,0.5164195239776745,0.48400668997783214,1.4180804589996114,0.870058860979043,0.8572647899854928,2.2881393199786544,0.39962397603085265,0.36857296800008044,2.687763296009507,0.553620339022018,0.5358814519713633,3.241383635031525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.49041715502971783,f,1,1.9927193849580362,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,306,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.555720211006701,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,307,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5736156000057235,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Cuando la participante se rindió la respuesta le pareció obvia,0,1,1,0,f,0,128,La participante adivinó la respuesta correcta.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,23,,,,,,,,,,,,,,,,,,0.4329474249971099,0.4198536860058084,0.4329474249971099,0.3843181629781611,0.35505033301888034,0.817265587975271,0.36809389700647444,0.33818091300781816,1.1853594849817455,0.6018541250377893,0.5731197280110791,1.7872136100195348,0.350597079959698,0.3045706229750067,2.137810689979233,0.41829565801890567,0.38929604698205367,2.5561063479981385,0.40104347199667245,0.3725561400060542,2.957149819994811,0.4343672929680906,0.40541481296531856,3.3915171129629016,0.38297001301543787,0.35304630297468975,3.7744871259783395,0.45282700401730835,0.42413567000767216,4.227314129995648,,,,,,,,,,,,,,,,,,,,f,1,0.5572067800094374,j,1,4.466266403032932,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_right,a,0,0,1,0,j,0,315,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4572780220187269,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,314,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.389479664969258,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,Los autobuses en Madrid tienen más de quince pies de altura ,0,0,0,0,f,0,225,Los autobuses madrileños son muy altos.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,54,,,,,,,,,,,,,,,,,,0.6508967049885541,0.639046371972654,0.6508967049885541,0.40054950799094513,0.3716355150099844,1.0514462129794993,0.4177505869884044,0.38832572498358786,1.4691967999679036,0.384717058041133,0.35544429504079744,1.8539138580090366,0.4842949499725364,0.4552475870004855,2.338208807981573,0.418472021992784,0.38914302201010287,2.756680829974357,0.3007060930249281,0.27188737702090293,3.057386922999285,0.35053657001117244,0.32169519999297336,3.4079234930104576,0.3679600670002401,0.3383185850107111,3.7758835600106977,0.6341472649946809,0.6054039049777202,4.410030825005379,0.3680210000020452,0.33878371299942955,4.778051825007424,,,,,,,,,,,,,,,,,f,1,0.4049757850007154,f,1,2.9300543119898066,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_left,La participante brilló cuando ganó el maratón,0,0,0,1,f,0,218,La participante se quedó triste después del maratón.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,32,47,,,,,,,,,,,,,,,,,,0.5837410550448112,0.5734703019843437,0.5837410550448112,0.3837645329767838,0.3549732610117644,0.967505588021595,0.5187342090066522,0.4902114190044813,1.4862397970282473,0.4011725679738447,0.3718429180444218,1.887412365002092,0.4347227819962427,0.4052589499624446,2.3221351469983347,0.40063051000470296,0.37226557300891727,2.7227656570030376,0.5186787330312654,0.48952741303946823,3.241444390034303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5219536179793067,j,1,1.8259678530157544,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_left,Mientras la esposa toca el piano el esposo lava los platos,0,0,0,1,f,0,214,La esposa sabe tocar un instrumento.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,33,43,,,,,,,,,,,,,,,,,,0.500388118030969,0.4889447420137003,0.500388118030969,0.43469972198363394,0.40531005698721856,0.935087840014603,0.36746429302729666,0.33847799501381814,1.3025521330418997,0.38381324196234345,0.35411375301191583,1.686365375004243,0.3685205529909581,0.3380337380222045,2.054885927995201,0.33404700201936066,0.3050324619980529,2.388932930014562,0.3347608030308038,0.30559927999274805,2.7236937330453657,0.3173006969736889,0.28519243001937866,3.0409944300190546,0.45107639802154154,0.41832204797538,3.492070828040596,0.35099568200530484,0.32263829797739163,3.843066510045901,0.417238017951604,0.38854691496817395,4.260304527997505,,,,,,,,,,,,,,,,,f,1,0.5230873649707064,f,1,3.8479983099969104,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,Cuando era niña Inés saltaba la cuerda mucho ,0,0,0,0,j,0,211,Inés sabe saltar la cuerda.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,34,34,40,,,,,,,,,,,,,,,,,,0.6178633650415577,0.6110702489968389,0.6178633650415577,0.3688118489808403,0.3397692859871313,0.986675214022398,0.33366793202003464,0.3048860100097954,1.3203431460424326,0.3682991630048491,0.33876015996793285,1.6886423090472817,0.4005066169775091,0.36892327800160274,2.089148926024791,0.3498213210259564,0.3186671850271523,2.4389702470507473,0.4346877619973384,0.4006826690165326,2.8736580090480857,0.3674931119894609,0.3376822880236432,3.2411511210375465,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4847102420171723,f,1,2.4100042349891737,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Los artistas van a donar tres estatuas a la ciudad,0,0,1,0,j,0,203,La ciudad va a comprar las estatuas.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,35,35,32,,,,,,,,,,,,,,,,,,0.5339791529695503,0.5223532980307937,0.5339791529695503,0.4000858149956912,0.3716283480171114,0.9340649679652415,0.3849987499997951,0.35128396505024284,1.3190637179650366,0.3509078299975954,0.3217609350103885,1.669971547962632,0.3340181670500897,0.3050300500472076,2.0039897150127217,0.4017715429654345,0.37259839300531894,2.405761257978156,0.7847579200170003,0.761294367024675,3.1905191779951565,0.43467822001548484,0.4054653969942592,3.6251973980106413,0.4183369969832711,0.3885897829895839,4.043534394993912,0.34974536299705505,0.3207967079943046,4.3932797579909675,,,,,,,,,,,,,,,,,,,,j,1,0.4555365400156006,j,1,1.8431568990345113,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_left,Los estudiantes hicieron el trabajo en equipo en la biblioteca,0,0,0,1,f,0,202,Los estudiantes hicieron la tarea en el café.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,36,36,31,,,,,,,,,,,,,,,,,,0.4828452449874021,0.4606968649895862,0.4828452449874021,0.3516274429857731,0.32232986704912037,0.8344726879731752,0.36791413999162614,0.33899582701269537,1.2023868279648013,0.3335834420286119,0.30571187898749486,1.5359702699934132,0.3515537479543127,0.32231554499594495,1.887524017947726,0.4340205420157872,0.4053176870220341,2.321544559963513,0.35045394400367513,0.3196596919442527,2.6719985039671883,0.4356915240059607,0.4057557280175388,3.107690027973149,0.4502923819818534,0.4217889250139706,3.5579824099550024,0.4184217880247161,0.3887276279856451,3.9764041979797184,,,,,,,,,,,,,,,,,,,,f,1,0.4383979249978438,j,1,1.6601201730081812,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Los chicos acomodaron la manta que sus padres les dejaron dentro del clóset antes de dormir,0,1,1,0,f,0,136,Los chicos no usaron la manta.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,37,37,27,,,,,,,,,,,,,,,,,,0.5332205179729499,0.51755183696514,0.5332205179729499,0.36841640702914447,0.3390164580196142,0.9016369250020944,0.3169002549839206,0.2881613119971007,1.218537179986015,0.669154567993246,0.639910817029886,1.887691747979261,0.4505949600134045,0.4223479049978778,2.3382867079926655,0.38495940197026357,0.35637719003716484,2.723246109962929,0.4510759300319478,0.4228062750189565,3.174322039994877,0.3678930099704303,0.3390705999918282,3.542215049965307,0.40072729502571747,0.37298766401363537,3.9429423449910246,0.3842343050055206,0.35517655999865383,4.327176649996545,0.4009200179716572,0.3725432900246233,4.728096667968202,0.41732557700015604,0.3887441899860278,5.145422244968358,0.4512644280330278,0.4217588049941696,5.596686673001386,,,,0.40155096200760454,0.3716791449696757,5.998237635008991,,,,,f,1,0.5881118180113845,j,1,1.6765199769870378,,,,None,space,0.3842528279637918,0.3551870550145395,6.3824904629727826,0.43484450498363003,0.4054508800036274,6.817334967956413,,,,,,,,,,,,,,,,1.872438896971289,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,308,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,38,38,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5847288079676218,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Cuando los jardineros terminaron el jardín quedó lleno de flores,1,1,1,0,f,1,10,Los jardineros todavía no acaban su trabajo.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,39,39,9,,,,,,,,,,,,,,,,,,0.5844955400098115,0.5719438050291501,0.5844955400098115,0.40049644000828266,0.37261037999996915,0.9849919800180942,0.40127161296550184,0.3719448579940945,1.386263592983596,0.4512147720088251,0.42256575502688065,1.8374783649924211,0.6180800099973567,0.5891860099509358,2.455558374989778,0.3836438150028698,0.354232964979019,2.8392021899926476,0.4188074800185859,0.38539672998012975,3.2580096700112335,0.40091799502260983,0.3714840420288965,3.6589276650338434,0.5504188259947114,0.5209674970246851,4.209346491028555,0.4343612570082769,0.4011820069863461,4.643707748036832,,,,,,,,,,,,,,,,,,,,f,1,0.45195308298571035,j,1,2.2281515229842626,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,Los trabajadores colocaron los avisos que su jefe les dejó en la carpeta en la puerta de la oficina,1,1,0,0,j,0,20,Los avisos están colgados en la puerta.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,40,40,19,,,,,,,,,,,,,,,,,,0.5163605970446952,0.49715361604467034,0.5163605970446952,0.36828051798511297,0.323041653027758,0.8846411150298081,0.6342721150140278,0.6059554649982601,1.518913230043836,0.6185471370117739,0.5720436829724349,2.13746036705561,0.5515654029441066,0.522853788046632,2.6890257699997164,0.4016309770522639,0.3731122110038996,3.0906567470519803,0.43400254799053073,0.40215986099792644,3.524659295042511,0.3346603169920854,0.2883115249569528,3.8593196120345965,0.41678253799909726,0.38775858195731416,4.276102150033694,0.36724950501229614,0.3356185540324077,4.64335165504599,0.4023771649808623,0.36840425501577556,5.045728820026852,0.33443738700589165,0.30572208703961223,5.380166207032744,0.4514977909857407,0.4189536719932221,5.831663998018485,,,,0.4504843089962378,0.4227609729859978,6.282148307014722,,,,,j,1,0.48577616800321266,f,1,3.31398287700722,,,,None,None,0.4181073750369251,0.3852056030300446,6.7002556820516475,0.38368206296581775,0.35436025500530377,7.083937745017465,0.7184225220116787,0.6887959450250491,7.802360267029144,0.35172342002624646,0.3222288450342603,8.15408368705539,0.33371098997304216,0.30513636994874105,8.487794677028432,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_left,Este año cuando se reunieron el grito sonó por todo el vecindario,0,1,1,0,f,0,124,Hicieron un escándalo cuando se vieron.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,41,41,21,,,,,,,,,,,,,,,,,,0.48378386499825865,0.4711596120032482,0.48378386499825865,0.4006792550208047,0.3674775179824792,0.8844631200190634,0.4184629280352965,0.3852830969844945,1.3029260480543599,0.43414396699517965,0.4015258469735272,1.7370700150495395,0.4004086179775186,0.37075149500742555,2.137478633027058,0.4343272980186157,0.4048894330044277,2.571805931045674,0.30171866196906194,0.2684831899823621,2.8735245930147357,0.3845282100373879,0.3550659319735132,3.2580528030521236,0.7341649360023439,0.7036110969493166,3.9922177390544675,0.4858964309678413,0.45714248600415885,4.478114170022309,0.41748334001749754,0.3894005619804375,4.895597510039806,0.3841444149729796,0.35526715498417616,5.279741925012786,,,,,,,,,,,,,,f,1,0.5396767780184746,f,1,4.734599162999075,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,Cuando la chica lava los platos se quedan bien sucios,1,1,0,0,f,0,9,La chica lava sin cuidado.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,42,42,8,,,,,,,,,,,,,,,,,,0.5670602049794979,0.5555859400192276,0.5670602049794979,0.38366309000412,0.35396828001830727,0.950723294983618,0.3353893969906494,0.30554568499792367,1.2861126919742674,0.3673727000132203,0.3382558450102806,1.6534853919874877,0.29973182297544554,0.270707314950414,1.9532172149629332,0.38491561700357124,0.3553455849760212,2.3381328319665045,0.3350657100090757,0.30590992502402514,2.67319854197558,0.3336746300337836,0.3045659470371902,3.0068731720093638,0.3677028279635124,0.3392264650319703,3.374575999972876,0.3675260000163689,0.33825501799583435,3.742101999989245,,,,,,,,,,,,,,,,,,,,f,1,0.47259047999978065,f,1,2.076314738020301,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,303,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,43,43,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.521951238042675,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
